ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,ruwe,teff_gspphot,phot_variable_flag,distance_pc,abs_mag,phase,cluster
149.4949594325137,7.859194221016035,11.79671164428892,0.02565046,11.043353,11.578694,10.353651,1.2250433,-0.92234874,1.3293046,4708.244,NOT_AVAILABLE,84.76938575370916,6.40215781883308,Main Sequence,2
153.5799081533358,15.071543852709842,18.22688851402494,0.01739099,9.161356,9.596083,8.564463,1.03162,38.903294,0.9676873,5131.8755,NOT_AVAILABLE,54.863999372714424,5.464918685973107,Main Sequence,1
153.72760753139988,15.228027356836233,12.160802563517436,0.016564505,13.450916,14.540907,12.411241,2.1296663,-44.145447,1.0660557,3753.292,NOT_AVAILABLE,82.23141480809933,8.875727187761434,Main Sequence,0
179.20440886221945,3.788249121092397,10.883177069545928,0.01812972,11.221419,11.768999,10.525955,1.2430439,22.331545,0.9547764,4657.9033,NOT_AVAILABLE,91.8849333801864,6.405197476055406,Main Sequence,2
145.2635721134276,-46.46391618313988,11.465264859303216,0.012998621,11.19842,11.737048,10.511596,1.2254524,-5.986532,0.98220384,4673.964,NOT_AVAILABLE,87.21996502231467,6.495340459134951,Main Sequence,2
148.76307455439823,7.836476098783422,10.905470727787597,0.028005224,14.481896,15.8184185,13.342624,2.4757948,-49.743317,1.1196046,3542.3784,NOT_AVAILABLE,91.69709634376058,9.67011808183789,Main Sequence,4
157.73528120023423,11.452879615307795,10.559877245395883,0.024077749,13.824175,14.902719,12.793036,2.109682,17.249151,1.1630379,3798.3738,VARIABLE,94.6980705136512,8.942469348585057,Main Sequence,0
179.98705548328408,3.6551737966928,10.863646091070803,0.08804363,5.3507185,5.3447423,5.3363385,0.008403778,-1.2800728,1.0039364,9349.461,NOT_AVAILABLE,92.05012678219826,0.5305965449920551,Main Sequence,3
153.1145100186793,15.455954195582216,10.62047018703912,0.015047667,12.274952,13.054392,11.416052,1.63834,34.00965,1.1683863,4423.83,NOT_AVAILABLE,94.1577898519378,7.405670720787677,Main Sequence,2
153.36526184372264,15.55839146776494,10.440430247401164,0.021463433,14.184751,15.493174,13.054864,2.4383097,-37.135197,1.0770046,3586.5056,NOT_AVAILABLE,95.78149332005934,9.27834298098544,Main Sequence,0
179.98407851215637,3.934996594586728,28.62671865867119,0.022081176,12.048151,13.222809,10.966619,2.2561903,-0.7047149,1.3176763,3528.714,VARIABLE,34.93240045858677,9.332008849066508,Main Sequence,0
157.52046611489678,11.679991087060728,23.591658770817972,0.030578125,14.371294,16.051098,13.129206,2.9218922,14.297909,1.1393645,3154.3367,NOT_AVAILABLE,42.38786300338337,11.235086389821424,Other,4
149.88380345112196,8.069534261532644,10.967617059403011,0.017756483,13.260487,14.313241,12.241475,2.071766,17.891634,1.0524945,3899.7288,NOT_AVAILABLE,91.1775087134955,8.461048392034778,Main Sequence,0
265.9864867765373,0.2928656223933056,10.446406010940732,0.020434562,14.182554,15.393179,13.091793,2.3013859,-62.093327,1.0851392,3563.4473,NOT_AVAILABLE,95.7267024613709,9.277388505783886,Main Sequence,0
266.04161322807096,0.3548481567105175,10.96973045450814,0.021330675,7.945841,8.187703,7.534463,0.6532402,-31.734196,0.9561843,6767.483,NOT_AVAILABLE,91.15994273031916,3.146820781648426,Main Sequence,3
150.31914870555875,8.293234455320567,24.962887681224483,0.023645261,11.157933,12.043299,10.229531,1.8137674,10.411911,1.1572834,3795.8328,NOT_AVAILABLE,40.05946798984066,8.144407113281451,Main Sequence,0
154.6332096938527,15.624524309285928,14.18670192039485,0.01988895,11.051723,11.629106,10.329615,1.2994909,10.87445,1.1060297,4517.6465,NOT_AVAILABLE,70.48854664116095,6.811130218917684,Main Sequence,2
149.73739134084192,8.660508733706074,10.885692332945782,0.024757039,11.635967,12.30884,10.847986,1.4608536,36.790997,1.3178043,4610.042,NOT_AVAILABLE,91.8637023180858,6.8202472775039595,Main Sequence,2
159.32066200470004,11.926086848906998,17.875389972709183,0.014713823,10.557527,11.228688,9.774627,1.4540615,4.6185946,1.0685071,4510.549,NOT_AVAILABLE,55.94283545851171,6.818804626113353,Main Sequence,2
159.42177929855765,11.938939498150564,10.302909164909494,0.025050513,14.525612,15.813512,13.408373,2.405139,-4.0365577,1.1009977,3578.4915,NOT_AVAILABLE,97.05996471422688,9.590411354533884,Main Sequence,4
148.49363029204252,8.008275050939156,10.81195456797786,0.02484437,14.171506,15.506455,13.039732,2.4667234,-2.4339304,1.084279,3555.539,NOT_AVAILABLE,92.49021476299342,9.341027060587578,Main Sequence,0
159.39495456032716,12.232133088414091,10.251892551993256,0.04081775,14.855789,16.220848,13.706893,2.513955,6.3389344,1.2138692,3484.1692,NOT_AVAILABLE,97.54296535282862,9.909809228918348,Other,4
155.09093753124444,16.162192786766493,10.278828656827582,0.021058485,8.789058,9.113579,8.292608,0.82097054,5.3267183,1.12487,5721.331,NOT_AVAILABLE,97.28734989037515,3.84877613318905,Main Sequence,3
183.1242894439374,3.4042036944759433,13.009816270670951,0.03202281,7.485317,7.746464,7.0583696,0.68809414,8.546085,0.9948974,6050.609,NOT_AVAILABLE,76.8650363075748,3.05667281670601,Main Sequence,3
147.90341737418174,8.560995714514162,10.569245814003828,0.020813612,13.913162,15.16266,12.808431,2.354229,-6.1810794,1.1081026,3582.3713,NOT_AVAILABLE,94.61413024144449,9.033381993063989,Main Sequence,0
158.92447974279884,12.467628685346524,15.2576388273145,0.01705161,11.13087,11.781479,10.35799,1.4234886,5.278486,0.9962723,4483.5234,NOT_AVAILABLE,65.54094059493544,7.048306651184225,Main Sequence,2
144.7555422573197,-46.627828786460825,12.327380100650064,0.01989151,14.920529,16.215855,13.7956915,2.4201632,75.35424,1.0532819,3477.1755,NOT_AVAILABLE,81.12023737689947,10.374882935805257,Other,4
149.1674188579937,8.582725918703225,10.311234816339466,0.034903936,14.999459,16.391731,13.840592,2.5511389,24.733662,1.0387679,3505.602,NOT_AVAILABLE,96.98159510589096,10.066012385491549,Other,4
182.06958631308737,3.0855976336913677,12.497092183153995,0.023962902,9.472419,9.799541,8.974021,0.8255205,-14.40935,1.263274,5651.7812,NOT_AVAILABLE,80.01861435798592,4.956463866752797,Main Sequence,1
156.2387217923066,11.159459517519684,12.391848472995276,0.027155584,8.041941,8.280496,7.6346993,0.6457963,-18.201002,1.0160794,6202.9395,NOT_AVAILABLE,80.69821077777321,3.507621471244308,Main Sequence,3
157.3687202736139,15.48739252980534,10.736231122765334,0.023988327,12.398698,13.173802,11.5456,1.6282024,-1.0414094,1.1843839,4279.8657,VARIABLE,93.1425552007332,7.552957260706743,Main Sequence,2
176.4199499195166,5.500604803137072,11.606828279078346,0.02691319,8.29863,8.5287695,7.9060454,0.62272406,-8.365447,1.0076507,6313.5366,NOT_AVAILABLE,86.15618116816027,3.622197795901279,Main Sequence,3
155.5396277249419,11.308799924326308,36.92804535944156,0.02669662,7.5830226,7.97482,7.0170546,0.9577656,-13.675358,1.0942502,5440.142,NOT_AVAILABLE,27.079689441085605,5.419804202961831,Main Sequence,1
156.0798337879066,11.448630988523302,10.771863658848304,0.022928255,9.58264,9.89186,9.105675,0.78618526,-16.374214,1.0516647,5920.91,NOT_AVAILABLE,92.83444644962366,4.7440942392076835,Main Sequence,1
150.88648273234745,5.962609690298911,42.54970066644951,0.023712374,12.0276985,13.452181,10.851964,2.6002169,-0.64336866,1.0082958,3111.3289,NOT_AVAILABLE,23.5019279651126,10.172181046031763,Other,4
157.72737448599304,15.905462255176367,12.12836663638791,0.01718375,9.782702,10.117005,9.275485,0.8415203,52.613823,0.94931483,5650.438,NOT_AVAILABLE,82.45133330647907,5.201713585302608,Main Sequence,1
148.49291306615058,9.03341539646324,10.353254789334285,0.024565699,14.382738,15.680849,13.2566185,2.4242306,45.985104,1.0675505,3603.1025,NOT_AVAILABLE,96.58798323307758,9.458122509754553,Main Sequence,4
156.0840201778319,11.956515370325944,51.78622025007142,0.021432789,11.410146,12.675649,10.298388,2.3772612,-4.936112,0.95883197,3332.4414,NOT_AVAILABLE,19.31015616067521,9.981217070397353,Main Sequence,4
158.44377154902196,16.036486179549364,25.217480820420477,0.02284244,13.434037,14.962444,12.230773,2.7316713,-32.92752,1.1275706,3241.464,NOT_AVAILABLE,39.655031647341445,10.442545495952151,Other,4
270.95034333357944,-26.657123115494745,12.031214419836784,0.021489512,13.061602,14.1096325,12.036096,2.0735369,-53.634445,0.7259973,3825.8015,NOT_AVAILABLE,83.1171289201881,8.463149334211483,Main Sequence,0
151.12987927976863,6.270721530855954,10.304953993536213,0.037366237,14.679065,15.809728,13.613064,2.1966639,58.075565,1.1640466,3698.5525,NOT_AVAILABLE,97.04070494902264,9.744295286059923,Main Sequence,4
183.0164234796224,3.971189574548615,14.381539718966954,0.019354392,10.805152,11.390049,10.083045,1.307004,-6.2574306,1.1896211,4619.6387,VARIABLE,69.53358399317702,6.59417892524613,Main Sequence,2
157.04255492358,15.453518796738146,11.751581753724734,0.016777584,10.510558,10.94303,9.911938,1.0310926,-28.431536,1.0485547,5081.2554,NOT_AVAILABLE,85.0949277260522,5.861039631200924,Main Sequence,1
156.74681557906612,15.656954036571268,12.321837709209063,0.01985754,13.854656,15.100343,12.750625,2.349718,11.905544,1.1347891,3608.077,VARIABLE,81.1567254495344,9.308033422035727,Main Sequence,0
177.16246133330654,6.146474761654668,11.813712065036526,0.015405532,11.347815,11.923769,10.631799,1.2919703,-27.078959,0.93355393,4614.873,NOT_AVAILABLE,84.6473990981689,6.709746908074498,Main Sequence,2
152.13821849407944,6.551274440464825,11.838920454063649,0.026638398,12.140014,12.964966,11.251418,1.7135477,9.496269,1.2911704,4267.8413,NOT_AVAILABLE,84.46716099496683,7.506574512686882,Main Sequence,2
182.4495067893927,4.079380012510821,10.010203663006113,0.018643474,12.184088,12.896438,11.365043,1.531395,10.2199545,1.1833599,4436.8154,VARIABLE,99.89806737855072,7.186302567626331,Main Sequence,2
182.54811561829945,4.306428042773113,26.658142414478068,0.017271502,8.928499,9.428576,8.268775,1.1598015,-14.263933,0.8902567,4811.6934,NOT_AVAILABLE,37.51199106269681,6.057648418703405,Main Sequence,2
177.65062202515116,6.613939384400247,10.561618776170771,0.031563163,14.823847,16.262117,13.650729,2.6113882,40.55243,1.0709164,3491.7595,NOT_AVAILABLE,94.68245552056943,9.942499437428074,Other,4
150.25226573140003,8.948633361819955,19.027455696418027,0.027094258,7.9277277,8.205441,7.479445,0.7259965,0.819495,1.1377914,5937.6343,NOT_AVAILABLE,52.555634129698845,4.324631297010505,Main Sequence,1
177.43540727496958,6.522761075103032,12.208207722319688,0.04665856,7.759689,8.062228,7.287565,0.774663,-1.3689083,0.99952,5782.882,NOT_AVAILABLE,81.91210558874644,3.192948550911874,Main Sequence,3
159.04566839827112,15.870967729079446,14.744655796163206,0.022681162,8.941111,9.24406,8.466395,0.7776642,-24.78814,1.0855764,5787.3633,NOT_AVAILABLE,67.82118306622091,4.78428419350257,Main Sequence,1
159.5015399597679,16.241922855356805,25.36636434168342,0.01774251,13.452328,14.725588,12.341673,2.383915,8.795805,1.0197742,3410.4553,VARIABLE,39.42228324603634,10.473619130059864,Other,4
184.46074919320205,4.469953038359748,10.345147337483574,0.023026662,10.465951,10.92005,9.853495,1.066555,12.216304,1.3541846,5069.3384,NOT_AVAILABLE,96.66367886097666,5.539634401736862,Main Sequence,1
151.63450413005722,9.51749142019874,12.937497603132051,0.023243021,14.194458,15.567444,13.043409,2.5240345,-6.656077,1.0515022,3522.101,NOT_AVAILABLE,77.29470031035284,9.753709411706753,Other,4
151.67496235641892,9.565100381224324,10.531324617855969,0.021694288,13.91999,15.049312,12.868337,2.180975,12.738518,1.0403054,3756.6787,NOT_AVAILABLE,94.95481682375356,9.032404998399084,Main Sequence,0
180.05860380686246,5.362956886936707,25.880095593785107,0.027596196,8.212556,8.58603,7.6613355,0.92469454,15.395531,1.0171616,5344.61,NOT_AVAILABLE,38.63973362757368,5.277385380805706,Main Sequence,1
184.9955039816224,4.456614817933381,10.303418013688226,0.020072151,9.404148,9.740358,8.904497,0.8358612,9.413131,0.9013793,5678.0166,NOT_AVAILABLE,97.05517127146418,4.469054598398767,Main Sequence,1
184.99653821052505,4.458158090243996,10.28410699275754,0.031473972,14.666429,16.021475,13.480392,2.5410824,5.2156544,1.1612583,3440.368,NOT_AVAILABLE,97.2374169876138,9.727261931317791,Other,4
159.65948511130404,16.756390475470003,15.016980146099597,0.016306316,11.035113,11.685943,10.262829,1.4231138,8.795866,0.95051676,4500.6846,NOT_AVAILABLE,66.59128468380727,6.9180260329327865,Main Sequence,2
185.01640279551697,4.742448013321514,12.921686771124602,0.022738373,9.438847,9.791179,8.916888,0.87429047,5.0010705,1.0376834,5543.6846,NOT_AVAILABLE,77.38927724472057,4.995443046459572,Main Sequence,1
159.72098146108002,17.011040967989683,11.622557433926929,0.017274542,8.8443165,9.108651,8.413819,0.69483185,11.273215,0.9394218,6074.6987,NOT_AVAILABLE,86.039583429456,4.170825004830972,Main Sequence,1
159.93280732555073,17.238270795687434,16.873414129049134,0.022410018,13.643209,14.94949,12.514846,2.4346437,-11.673966,1.1785946,3181.168,NOT_AVAILABLE,59.26482882195181,9.77922382829522,Main Sequence,4
184.60347413103167,4.542989045575103,10.065536735313223,0.022076106,13.88555,14.960591,12.854822,2.1057692,-10.504132,1.0958195,3804.2922,NOT_AVAILABLE,99.34889974537276,8.899734690941903,Main Sequence,0
184.51316723094055,4.84861290944292,18.660178722932393,0.029085275,13.972637,15.52019,12.762577,2.7576132,4.753896,1.340151,3030.6194,NOT_AVAILABLE,53.59005478179326,10.32721599501908,Other,4
157.89162165562283,12.621286441579908,10.104394046608144,0.019610872,10.174774,10.557641,9.63197,0.9256706,8.544449,1.1819366,5567.3115,NOT_AVAILABLE,98.96684505645158,5.197325371490635,Main Sequence,1
150.8883156865003,9.89893207477695,12.039442891933536,0.02880499,7.0504055,7.251794,6.696053,0.55574083,-22.182737,1.0030931,6650.2,NOT_AVAILABLE,83.06032172551797,2.4534374551418665,Main Sequence,3
183.3585349572674,4.421493017889023,13.639074543156305,0.018569797,10.296564,10.781411,9.654807,1.1266041,-11.616758,1.1655611,4885.6157,NOT_AVAILABLE,73.31875757668406,5.970488514932217,Main Sequence,2
157.74797742924767,12.885783592942328,13.102080166973554,0.016101424,12.669671,13.55851,11.740929,1.8175812,4.2010007,1.2029195,4043.2043,NOT_AVAILABLE,76.32375830829538,8.256372261988432,Main Sequence,0
158.06999673211777,12.919183569156113,10.349411775260444,0.023010958,7.894724,8.091113,7.5485425,0.5425706,20.331587,0.9656276,6684.1333,NOT_AVAILABLE,96.6238489409061,2.9693023334969624,Main Sequence,3
183.10527300560304,4.720246957257762,11.469264445658071,0.017716136,13.570532,14.651414,12.536404,2.1150103,-13.11035,1.027401,3772.6836,NOT_AVAILABLE,87.1895494901219,8.868209831688066,Main Sequence,0
183.5137498706847,4.995100226067519,23.436229936533632,0.02309931,8.508923,8.90345,7.944159,0.959291,19.689548,0.96474934,5284.308,VARIABLE,42.668978871945065,5.358361751438846,Main Sequence,1
154.2055334878077,7.520996176338586,10.886955171173712,0.018278185,12.275698,13.006234,11.448195,1.5580387,16.6918,1.0651817,4359.1987,NOT_AVAILABLE,91.8530465384649,7.460230173225154,Main Sequence,2
180.7958205506059,6.254743345918521,10.935231523141088,0.019060163,12.556037,13.424047,11.635159,1.7888889,17.540436,1.1072872,4192.879,VARIABLE,91.4475379770245,7.7501769122492465,Main Sequence,0
157.12416763687972,13.155442121429129,10.211317013369538,0.021527145,9.001119,9.253273,8.585503,0.6677704,9.770022,1.0064123,6158.243,NOT_AVAILABLE,97.93056064077862,4.046527796013459,Main Sequence,3
158.98028853020543,18.04531350179431,26.26940521375217,0.027348602,8.122381,8.512725,7.564067,0.948658,-4.548492,1.1871372,5346.0713,NOT_AVAILABLE,38.0670971368813,5.219632198473624,Main Sequence,1
183.99150085887683,5.6398694666381175,28.6812390197242,0.020846844,9.565196,9.994801,8.431622,1.563179,30.123154,1.0671571,4213.8364,NOT_AVAILABLE,34.865997222515254,6.853185543871101,Main Sequence,2
179.56584176945364,6.001237146758091,24.005138365244484,0.020947453,13.926758,15.328722,12.765557,2.5631647,-26.513197,1.1730835,3120.1633,NOT_AVAILABLE,41.65774780318853,10.828279067895217,Other,4
179.44439126687905,6.292534985384119,11.5453419908595,0.022177702,8.873101,9.197346,8.378583,0.8187628,9.906503,1.000276,5685.1465,NOT_AVAILABLE,86.61501762283912,4.185135009584881,Main Sequence,1
157.88010446672496,13.96194284626786,10.416140292592951,0.025332648,13.8228855,14.94769,12.773024,2.1746664,-2.663691,1.1956573,3760.5312,NOT_AVAILABLE,96.00485130860926,8.911419603378961,Main Sequence,0
157.27215588887887,13.945679527939038,10.301826171580002,0.016660573,10.751761,11.2245,10.119849,1.1046505,-12.680586,0.9152177,4912.001,NOT_AVAILABLE,97.07016827353718,5.816332087575006,Main Sequence,1
153.76108651644984,7.630618596403327,16.574079179285174,0.02056302,9.843944,10.342052,9.1842,1.1578522,21.13573,0.9779679,4856.439,NOT_AVAILABLE,60.335176946049145,5.941091046330037,Main Sequence,2
156.67444514878784,16.764855141374312,10.03887172465526,0.019759698,9.494689,9.810079,9.008798,0.801281,17.69652,0.9830949,5708.1797,NOT_AVAILABLE,99.61278791360792,4.503113524557364,Main Sequence,1
153.88997839655966,7.822573121128665,12.323539198849694,0.018837143,12.159834,12.972877,11.279816,1.6930609,-45.291992,1.1548338,4300.2944,NOT_AVAILABLE,81.14552028149042,7.613511254156727,Main Sequence,2
155.54151411855383,16.469820060947914,15.399343400774924,0.02196298,8.693719,9.025297,8.192738,0.8325596,32.73224,1.1387353,5633.7153,NOT_AVAILABLE,64.93783364488633,4.6312300186305375,Main Sequence,1
179.9323923976941,6.5704867497523605,11.339535593920797,0.026135236,14.121908,15.294202,13.042589,2.2516127,45.70577,1.1431961,3632.6582,VARIABLE,88.18703303300242,9.39488434283402,Main Sequence,0
160.4847498363058,12.951902568614798,11.90337171976332,0.021367673,12.737086,13.674717,11.781668,1.8930492,-4.5953183,1.3301964,4089.2288,VARIABLE,84.00981029095203,8.11543598002081,Main Sequence,0
160.08242481194907,12.964887637901525,11.793157592785745,0.016336657,13.250907,14.263599,12.247647,2.015952,30.620214,1.0270271,3824.216,NOT_AVAILABLE,84.79493232683775,8.609057510429588,Main Sequence,0
155.67103637977013,16.930932938341872,14.877609990115577,0.018833287,8.968285,9.286292,8.476158,0.81013393,13.999926,0.9134895,5660.9604,NOT_AVAILABLE,67.2150970931744,4.830950848430987,Main Sequence,1
155.31551613413973,17.125328797532003,12.285784500406017,0.0206753,13.867897,14.958118,12.832401,2.1257172,-7.1606455,1.0697,3746.4573,VARIABLE,81.39488365329477,9.31491146640017,Main Sequence,0
181.29010795420837,6.217651950689948,10.814831585065686,0.016767383,13.42381,14.34534,12.470906,1.8744335,141.20576,0.96284264,3986.2954,NOT_AVAILABLE,92.46561004065106,8.593908803690095,Main Sequence,0
156.59648664620636,17.43840154154667,19.336360469297905,0.02007604,9.352007,9.783787,8.753085,1.0307016,14.85802,1.027272,5064.618,VARIABLE,51.71604044038126,5.78388066806121,Main Sequence,1
181.6121341277848,5.014187143219055,10.659408533334048,0.030335587,14.530115,15.878653,13.3869705,2.491682,-0.96484584,1.102708,3528.5496,NOT_AVAILABLE,93.81383562444437,9.668780536663034,Main Sequence,4
150.64934707687956,7.016444079280299,14.135614008906115,0.017860057,9.618056,10.014856,9.05178,0.9630766,-9.029301,0.9460206,5234.7095,NOT_AVAILABLE,70.74330123685833,5.3696293884602735,Main Sequence,1
150.4194293323569,6.9398228267151,24.098373499805625,0.051874094,13.859886,15.208025,12.715814,2.4922113,6.64386,1.0494081,3178.8652,NOT_AVAILABLE,41.49657652239749,10.769824656049243,Other,4
181.46240221552432,5.357303990589789,10.5441676990753,0.033275496,7.697772,7.836192,7.42941,0.40678215,-6.7676315,0.98358685,7149.1865,NOT_AVAILABLE,94.83915929065674,2.8128335225754766,Main Sequence,3
160.89390367226633,13.940352229675074,10.66877688558272,0.03897982,14.9942465,16.473648,13.813507,2.660141,16.741762,1.1995705,3412.0078,NOT_AVAILABLE,93.731456822511,10.134819664465342,Other,4
158.27313413147607,17.705746860408325,10.192136741292607,0.015332624,13.102622,14.093502,12.115213,1.9782887,-14.937742,1.0848827,4099.809,VARIABLE,98.11485318368835,8.143948208389684,Main Sequence,0
150.99878181779806,7.049430064586253,11.443438945000809,0.018905591,13.137341,14.16473,12.127526,2.0372038,22.967344,1.188586,3887.6794,NOT_AVAILABLE,87.3863184665184,8.430123784173938,Main Sequence,0
158.02300352866132,17.98965290217526,17.782987344867923,0.024636554,7.677418,7.9861135,7.1968555,0.789258,-11.0392475,1.1286452,5756.222,NOT_AVAILABLE,56.23352143297761,3.9274415971226686,Main Sequence,3
181.56849963916628,7.128941187544539,10.121383008490264,0.021081837,10.2013235,10.526814,9.704051,0.82276344,-2.616396,0.9581711,5725.035,NOT_AVAILABLE,98.800727050953,5.227522797656235,Main Sequence,1
147.95890199902647,9.800668933943935,10.960430384619114,0.035860445,14.834416,16.150599,13.70735,2.4432487,-18.10176,1.0863698,3533.572,NOT_AVAILABLE,91.23729314528656,10.033554039900212,Other,4
158.5386807529673,18.278254874545627,15.9323292763245,0.016519422,10.015169,10.474411,9.39335,1.0810614,-10.986701,0.97248036,5041.6074,NOT_AVAILABLE,62.76546151264923,6.026565367362389,Main Sequence,2
182.30956107262443,5.469932556593664,13.413389295757344,0.02196176,10.446326,10.954454,9.781697,1.1727571,-18.80079,1.181488,4768.8784,NOT_AVAILABLE,74.55237285301934,6.084018646328383,Main Sequence,2
156.78444927632154,18.061900615825895,17.498345286580204,0.013673023,9.169405,9.56167,8.607631,0.9540396,10.659496,0.89618987,5280.2163,NOT_AVAILABLE,57.148260799660754,5.38438991003585,Main Sequence,1
156.78260095777745,18.062265565556828,17.485882402829663,0.01520698,9.216205,9.618638,8.6446085,0.97402954,11.288762,0.93060935,5372.2524,NOT_AVAILABLE,57.188992637750694,5.429642766586385,Main Sequence,1
182.60985732031065,5.686706304462401,10.258060446059217,0.022119366,11.218638,11.705141,10.570529,1.1346121,-10.396308,1.2027633,4963.7246,NOT_AVAILABLE,97.4843154081983,6.273964269180272,Main Sequence,2
161.6047468334148,14.194356726408442,11.653645050944958,0.07084764,5.250113,5.702343,4.632685,1.0696578,29.72674,1.0138586,5030.217,NOT_AVAILABLE,85.8100616269339,0.5824219306363068,Giant,3
149.60496508813569,6.94894713224381,37.84999429530194,0.016936354,13.521826,14.9627495,12.353093,2.6096563,-24.786095,1.0751778,3097.2744,NOT_AVAILABLE,26.420083242235076,11.412155091899209,Other,4
162.3958566426638,14.201818068967343,11.152745127457626,0.016923059,9.756786,10.088544,9.256672,0.831872,-15.7112875,0.9784929,5611.9653,NOT_AVAILABLE,89.66402339259406,4.993694887132621,Main Sequence,1
163.03363000131648,14.40970949360014,11.060789785784316,0.016823797,12.2170315,13.0570135,11.313658,1.7433558,-29.09313,1.2177024,4292.6147,NOT_AVAILABLE,90.40945713345285,7.435962192421124,Main Sequence,2
183.555077470069,5.985870442889642,10.094452025396352,0.018052265,10.985706,11.4291525,10.374489,1.0546637,-4.8738804,0.7912465,5160.466,NOT_AVAILABLE,99.06431745716634,6.0061197418039995,Main Sequence,2
156.62348269295285,18.50687990893306,10.506074344432877,0.013209763,13.105971,14.0707445,12.132004,1.9387407,27.378355,1.0226935,4021.8635,NOT_AVAILABLE,95.18303099862374,8.213173348441826,Main Sequence,0
157.2360413141674,18.49004002447762,11.531700537152949,0.031238433,14.960132,16.246208,13.841508,2.4047003,-18.418818,1.0461266,3531.0957,NOT_AVAILABLE,86.71747907242214,10.269598779077436,Other,4
181.66311478686737,7.498429760349322,10.998752350765384,0.023106083,8.976066,9.30776,8.471917,0.8358431,-4.678422,1.0256191,5596.4194,NOT_AVAILABLE,90.919403229441,4.182783117650606,Main Sequence,1
182.51353160259123,5.807086636230639,21.193456645431866,0.048374645,5.65585,5.812941,5.376328,0.43661308,-5.1998434,1.0966474,7073.4272,NOT_AVAILABLE,47.184374721409334,2.286858978836544,Main Sequence,3
182.4982596347617,5.81745105593163,21.0780774645215,0.029594885,14.468055,16.222616,13.202433,3.0201836,-9.046196,1.2255608,3125.4556,NOT_AVAILABLE,47.44265702994945,11.08720998132061,Other,4
180.02564123972093,0.3489559944396104,11.635524921233388,0.030452654,11.45012,12.06193,10.702472,1.359458,-11.809095,1.3416831,4599.3237,NOT_AVAILABLE,85.94369457067847,6.779049903413583,Main Sequence,2
181.8222329428758,7.884157055364565,10.094944947733415,0.029439814,14.968989,16.397367,13.799015,2.5983524,-4.715047,1.0680681,3485.717,NOT_AVAILABLE,99.05948028221064,9.989508774416722,Other,4
181.736544977472,5.802336594471477,22.07823539108304,0.024280136,8.435324,8.770734,7.8352494,0.9354844,2.999969,1.0633856,5248.758,NOT_AVAILABLE,45.2934748763427,5.1551457967033105,Main Sequence,1
181.7383062114928,5.801500740124722,22.08799901903793,0.016105354,10.455466,11.162448,9.641617,1.5208311,2.5481892,1.0606086,4227.8364,NOT_AVAILABLE,45.273453658617385,7.1762478717175995,Main Sequence,2
148.0661613232607,10.00609151504436,12.882612673921582,0.021912564,9.568693,9.9670515,9.004922,0.9621296,19.83363,1.0566988,5288.4404,NOT_AVAILABLE,77.62400572861368,5.118712747883068,Main Sequence,1
178.52826809195182,6.471912341615534,11.211607610276774,0.020196266,11.802403,12.504437,10.98887,1.5155678,9.6006565,1.0641649,4464.084,NOT_AVAILABLE,89.1932749308298,7.0507424484408805,Main Sequence,2
159.33787708948333,14.007603510060376,11.397947088039656,0.018197594,9.714534,10.073789,9.146188,0.92760086,26.263964,1.0275224,5785.9653,NOT_AVAILABLE,87.73509758168134,4.998667182725056,Main Sequence,1
178.1013700422244,6.418087481660648,10.257055481761627,0.01415712,10.603893,11.007125,10.0321245,0.9750004,-1.7325225,0.89209175,5324.242,NOT_AVAILABLE,97.49386671234542,5.659006523392804,Main Sequence,1
149.42794213355455,9.97804721398082,12.874661635369026,0.018091744,9.50264,9.874178,8.958243,0.91593456,41.63115,0.88224316,5617.039,NOT_AVAILABLE,77.67194418941612,5.051319119896974,Main Sequence,1
159.60862391386453,13.95084237767371,11.650136417459192,0.02471551,8.163236,8.385698,7.7795053,0.60619307,-18.469564,1.1133988,6390.2476,NOT_AVAILABLE,85.83590476257208,3.494891053850056,Main Sequence,3
177.4565661268961,2.890503457597256,18.636837186594477,0.024637802,14.542866,15.966721,13.374432,2.592289,30.828917,1.0756735,3255.8137,NOT_AVAILABLE,53.65717315593133,10.894727055927454,Other,4
266.7146015429365,-40.39130098006043,12.434216135288374,0.02305427,7.1202054,7.31483,6.772612,0.54221773,4.956768,0.82435954,6578.2295,NOT_AVAILABLE,80.42324414500038,2.593297460675915,Main Sequence,3
159.2869820596836,14.597517138936954,13.19973918114145,0.01994746,12.935071,14.013488,11.905512,2.107976,14.434202,1.2356402,3791.2595,NOT_AVAILABLE,75.7590726814289,8.537897749472382,Main Sequence,0
178.84931929474095,1.0957635506260253,12.334091392829148,0.024132404,7.0753055,7.2576375,6.7451797,0.51245785,5.5080085,0.9530054,6776.0967,NOT_AVAILABLE,81.07609779682554,2.530841310630744,Main Sequence,3
177.05821645847524,3.30288067800693,14.493572642078403,0.016575847,13.611559,14.833483,12.51549,2.3179932,9.953521,1.061672,3326.1506,VARIABLE,68.99610087141346,9.417436257754057,Main Sequence,0
177.02336302564296,3.4381944960071347,31.41244073886527,0.035155192,14.505468,16.484362,13.191198,3.2931633,-15.683906,1.3800778,3008.3574,NOT_AVAILABLE,31.834520861116747,11.990976411416122,Other,4
